varible_name,method,"AffinityPropagation(damping=0.999, random_state=0)","AgglomerativeClustering(metric='euclidean', n_clusters=13)","KMeans(n_clusters=13, n_init='auto', random_state=0)",MeanShift(bandwidth=2.3),"SpectralClustering(assign_labels='discretize', n_clusters=13, random_state=0)"
logprobs,numpy.multiply,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
dZ2,numpy.multiply,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
dZ1,numpy.multiply,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
submission,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
housing,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
housing_test,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
sample_submission,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
train_rmsle,numpy.sqrt,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
valid_rmsle,numpy.sqrt,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_valid,y_train,y_valid",sklearn.model_selection.train_test_split,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train_poly,X_valid_poly,y_train_poly,y_valid_poly",sklearn.model_selection.train_test_split,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
linreg,sklearn.linear_model.LinearRegression,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
polyreg,sklearn.linear_model.LinearRegression,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
polyreg_lasso,sklearn.linear_model.Lasso,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
reg,sklearn.linear_model.Lasso,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
polyreg_ridge,sklearn.linear_model.Ridge,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
reg,sklearn.linear_model.Ridge,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
polyreg_elasticnet,sklearn.linear_model.ElasticNet,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
reg,sklearn.linear_model.ElasticNet,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
reg,sklearn.linear_model.ElasticNet,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
poly,sklearn.preprocessing.PolynomialFeatures,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
dataset,numpy.loadtxt,CLUSTER_23,CLUSTER_0,CLUSTER_8,CLUSTER_0,CLUSTER_1
dataset,numpy.loadtxt,CLUSTER_23,CLUSTER_0,CLUSTER_8,CLUSTER_0,CLUSTER_1
dataset,numpy.loadtxt,CLUSTER_23,CLUSTER_0,CLUSTER_8,CLUSTER_0,CLUSTER_1
dataset,numpy.loadtxt,CLUSTER_23,CLUSTER_0,CLUSTER_8,CLUSTER_0,CLUSTER_1
dataset,numpy.loadtxt,CLUSTER_23,CLUSTER_0,CLUSTER_8,CLUSTER_0,CLUSTER_1
dataset,numpy.loadtxt,CLUSTER_23,CLUSTER_0,CLUSTER_8,CLUSTER_0,CLUSTER_1
new_data,pandas.DataFrame,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
cfg_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
ms_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
cme_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
jpm_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
gs_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
pypl_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
td_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
brk_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
usb_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
ibkr_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
axp_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
tech_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
spx_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
dow_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
nasdaq_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
vix_data,pandas.read_sql_query,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
ibkr_data['Date'],pandas.to_datetime,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
"x_train,y_train",numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
X_test,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
all_mid_data,numpy.concatenate,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
x_train,numpy.reshape,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
X_test,numpy.reshape,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
rms,numpy.sqrt,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.MinMaxScaler,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.MinMaxScaler,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.MinMaxScaler,CLUSTER_3,CLUSTER_12,CLUSTER_9,CLUSTER_0,CLUSTER_0
currentdir,os.getcwd,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
form_raw,pandas.read_excel,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
student_raw,pandas.read_excel,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
major_raw,pandas.read_excel,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
gender_raw,pandas.read_excel,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
school_raw,pandas.read_excel,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
curriculum_raw,pandas.read_excel,CLUSTER_8,CLUSTER_3,CLUSTER_12,CLUSTER_14,CLUSTER_0
x,numpy.linspace,CLUSTER_18,CLUSTER_9,CLUSTER_9,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.plot,CLUSTER_18,CLUSTER_9,CLUSTER_9,CLUSTER_0,CLUSTER_0
counties_scaled,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
s,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
v,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
comps,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
counties_transformed,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
cluster_df,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
cluster_centroids,pandas.DataFrame,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
counties_df,pandas.read_csv,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
v_1,numpy.squeeze,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
exp_variance,numpy.square,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.hist,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.hist,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.hist,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.subplots,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.subplots,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.subplots,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.subplots,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.MinMaxScaler,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,seaborn.barplot,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,seaborn.heatmap,CLUSTER_4,CLUSTER_3,CLUSTER_3,CLUSTER_0,CLUSTER_0
text,re.sub,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_4
text,re.sub,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_4
emoticons,re.findall,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_4
x,numpy.arange,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.arange,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.arange,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
X,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
W,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
X,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
W1,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
B1,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
W2,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
B2,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
W3,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
B3,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
network['W1'],numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
network['b1'],numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
network['W2'],numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
network['b2'],numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
network['W3'],numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
network['b3'],numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
y,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
t,numpy.array,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
Y,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
A1,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
A2,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
A3,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a1,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a2,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a3,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a1,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a2,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
a3,numpy.dot,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
p,numpy.argmax,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
p,numpy.argmax,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
y,numpy.argmax,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
accuracy_cnt+,numpy.sum,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
y,numpy.exp,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
y,numpy.exp,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
x,numpy.linspace,CLUSTER_7,CLUSTER_0,CLUSTER_9,CLUSTER_0,CLUSTER_1
pts,numpy.array,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image_bw,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
image,numpy.zeros,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
X_train,numpy.array,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
im,numpy.expand_dims,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
rnd_idx,random.sample,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
t1,time.time,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
t2,time.time,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
qHash,sklearn.preprocessing.normalize,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
queryHash,sklearn.preprocessing.normalize,CLUSTER_15,CLUSTER_0,CLUSTER_11,CLUSTER_15,CLUSTER_9
"fig,ax",matplotlib.pyplot.subplots,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
error_df_test,pandas.DataFrame,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
pred_y_test,pandas.DataFrame,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
actual_pred,pandas.merge,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,pandas.read_csv,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mse,numpy.mean,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.StandardScaler,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
conf_matrix,sklearn.metrics.confusion_matrix,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
roc_auc,sklearn.metrics.auc,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
"false_pos_rate,true_pos_rate,thresholds",sklearn.metrics.roc_curve,CLUSTER_4,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
xs,numpy.arange,CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
final_one_hot_df,pandas.get_dummies,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
orders_df,pandas.read_csv,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
order_items_df,pandas.read_csv,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
products_df,pandas.read_csv,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
product_cat_name_df,pandas.read_csv,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
customers_df,pandas.read_csv,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
orders_df['order_purchase_timestamp'],pandas.to_datetime,CLUSTER_1,CLUSTER_1,CLUSTER_2,CLUSTER_0,CLUSTER_1
x_train,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
x_test,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
y_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
y_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
y_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
genre_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
genre_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
genre_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
genre_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
genre_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
score_df,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
genre_pred,pandas.DataFrame,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
x_test,pandas.read_csv,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
x_train,pandas.read_csv,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
y_test,pandas.read_csv,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
y_train,pandas.read_csv,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
score+,sklearn.metrics.f1_score,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
score,sklearn.metrics.f1_score,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
unweighted_logistic,sklearn.linear_model.LogisticRegression,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
weighted_logistic,sklearn.linear_model.LogisticRegression,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
weighted_logistic,sklearn.linear_model.LogisticRegression,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
weighted_logistic,sklearn.linear_model.LogisticRegression,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
svm,sklearn.svm.SVC,CLUSTER_28,CLUSTER_2,CLUSTER_9,CLUSTER_9,CLUSTER_0
train,pandas.read_csv,CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
test,pandas.read_csv,CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
scores,numpy.zeros,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
scores,numpy.zeros,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
actions,numpy.clip,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
start,time.time,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
end,time.time,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
experiences,random.sample,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
self.seed,random.seed,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
self.seed,random.seed,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
self.seed,random.seed,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
self.experience,collections.namedtuple,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
self.memory,collections.deque,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
scores_deque,collections.deque,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
fig,matplotlib.pyplot.figure,CLUSTER_6,CLUSTER_7,CLUSTER_5,CLUSTER_28,CLUSTER_1
df,pandas.read_csv,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf1,sklearn.tree.DecisionTreeClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf,sklearn.tree.DecisionTreeClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf2,sklearn.tree.DecisionTreeClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf3,sklearn.tree.DecisionTreeClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf4,sklearn.tree.DecisionTreeClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
param_values,numpy.arange,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cross_val_score,numpy.mean,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cross_val_score,numpy.mean,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cross_val_score,numpy.mean,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cross_val_score,numpy.mean,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
param_values,numpy.logspace,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
param_values,numpy.linspace,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cv_results,sklearn.model_selection.cross_validate,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cv_results,sklearn.model_selection.cross_validate,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cv_results,sklearn.model_selection.cross_validate,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
cv_results,sklearn.model_selection.cross_validate,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
model,sklearn.ensemble.BaggingClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
model_new,sklearn.ensemble.BaggingClassifier,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
grid,sklearn.model_selection.GridSearchCV,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
LogReg,sklearn.linear_model.LogisticRegression,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf,sklearn.linear_model.LogisticRegression,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
LogReg_regularized,sklearn.linear_model.LogisticRegression,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
k_fold,sklearn.model_selection.KFold,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
k_fold,sklearn.model_selection.KFold,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
k_fold,sklearn.model_selection.KFold,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf,sklearn.svm.LinearSVC,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
clf_SVM,sklearn.svm.LinearSVC,CLUSTER_3,CLUSTER_1,CLUSTER_10,CLUSTER_0,CLUSTER_0
