varible_name,method,"AffinityPropagation(damping=0.999, random_state=0)","AgglomerativeClustering(metric='euclidean', n_clusters=13)","KMeans(n_clusters=13, n_init='auto', random_state=0)",MeanShift(bandwidth=2.3),"SpectralClustering(assign_labels='discretize', n_clusters=13, random_state=0)"
D_hat,"numpy.array(np.sum(A_hat,axis=0)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
D_hat,"numpy.array(np.sum(A_hat,axis=0)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
A,"numpy.matrix([
[0,1,0,0],
[0,0,1,1],
[0,1,0,0],
[1,0,1,0]],
dtype=float
)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
X,"numpy.matrix([
[i,-i]
foriinrange(A.shape[0])",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
I,numpy.matrix(np.eye(A.shape[0]),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
D,numpy.matrix(np.diag(D),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
A,"numpy.matrix([
[0,1,0,0],
[0,0,1,1],
[0,1,0,0],
[1,0,1,0]],
dtype=float
)",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
W,"numpy.matrix([
[1,-1],
[-1,1]
])",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
W,"numpy.matrix([
[1],
[-1]
])",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
W,"numpy.matrix([
[1,-1],
[-1,1]
])",CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
D_hat,numpy.matrix(np.diag(D_hat),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
D_hat,numpy.matrix(np.diag(D_hat),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
I,numpy.eye(zkc.number_of_nodes(),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
I,numpy.eye(zkc.number_of_nodes(),CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
data,pandas.read_csv('train_values.csv'),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
data2,pandas.read_csv('train_data.csv'),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
bins,"numpy.linspace(0,800,10)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,"matplotlib.pyplot.figure(figsize=(5,5)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(20,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax","matplotlib.pyplot.subplots(figsize=(12,6)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_feat,"pandas.DataFrame(scaled_features,columns=df.columns[:-1])",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,pandas.read_csv('KNN_Project_Data'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.StandardScaler(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test","sklearn.model_selection.train_test_split(scaled_features,df['TARGETCLASS'],
test_size=0.30)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=1),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=i),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=30),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,"pandas.read_csv(DATA_PATH,sep='\t')",CLUSTER_14,CLUSTER_3,CLUSTER_12,CLUSTER_0,CLUSTER_1
homework_data,"pandas.read_excel('Hyperonyms_Aidana.xlsx',sheet_name='Лист1')",CLUSTER_14,CLUSTER_3,CLUSTER_12,CLUSTER_0,CLUSTER_1
pidxs,json.loads(prestr(val[2]),CLUSTER_14,CLUSTER_3,CLUSTER_12,CLUSTER_0,CLUSTER_1
text,re.sub(r'\(.+?\),CLUSTER_14,CLUSTER_3,CLUSTER_12,CLUSTER_0,CLUSTER_1
df,pandas.read_pickle('power_consumption'),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
amber,"pandas.DataFrame(data=amber_sum,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mudra,"pandas.DataFrame(data=mudramark_sum,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wood,"pandas.DataFrame(data=woodsworth_sum,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
s,"pandas.DataFrame(data=a,columns=['Time'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
amber,pandas.DataFrame(amber),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mudra,pandas.DataFrame(mudra),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wood,pandas.DataFrame(wood),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wood,"pandas.DataFrame(wood,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
amb,"pandas.DataFrame(data=amber_in_sum,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mud,"pandas.DataFrame(data=mudra_in_sum,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wo,"pandas.DataFrame(data=wood_in_sum,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wo,"pandas.DataFrame(wo,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mud,"pandas.DataFrame(mud,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
amb,"pandas.DataFrame(amb,columns=['Data'])",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
dfoutput,"pandas.Series(dftest[0:4],index=['TestStatistic','p-value','
forkey,valueindftest[4].items()",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
w,"pandas.concat([s,amber],axis=1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
w,"pandas.concat([s,mudra],axis=1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
w,"pandas.concat([s,wood],axis=1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wood_df,"pandas.concat([wood,wood.shift(1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wo_df,"pandas.concat([wo,wo.shift(1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wo_dff,"pandas.concat([wo,wo.rolling(2)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mud_df,"pandas.concat([mud,mud.shift(1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mud_dff,"pandas.concat([mud,mud.rolling(2)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
amb_df,"pandas.concat([amb,amb.shift(1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
amb_dff,"pandas.concat([amb,amb.rolling(2)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
sale,"pandas.read_excel('CaseData0322.xlsx',sheet_name='Sale',skiprows=1)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
price,"pandas.read_excel('CaseData0322.xlsx',sheet_name='Special_Price',skiprows=3)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
inven,"pandas.read_excel('CaseData0322.xlsx',sheet_name='Inventory',skiprows=3)",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
amber['Time'],pandas.to_datetime(amber['Time']),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mudra['Time'],pandas.to_datetime(mudra['Time']),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
wood['Time'],pandas.to_datetime(wood['Time']),CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
orig,"matplotlib.pyplot.plot(amber,color='blue',label='Original')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mean,"matplotlib.pyplot.plot(rolmean,color='red',label='RollingMean')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
std,"matplotlib.pyplot.plot(rolstd,color='black',label='RollingStd')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
orig,"matplotlib.pyplot.plot(timeseries,color='blue',label='Original')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mean,"matplotlib.pyplot.plot(movingAverage,color='red',label='RollingMean')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
std,"matplotlib.pyplot.plot(movingSTD,color='black',label='RollingStd')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
orig,"matplotlib.pyplot.plot(mudra,color='blue',label='Original')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mean,"matplotlib.pyplot.plot(rolmean,color='red',label='RollingMean')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
std,"matplotlib.pyplot.plot(rolstd,color='black',label='RollingStd')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
orig,"matplotlib.pyplot.plot(wood,color='blue',label='Original')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
mean,"matplotlib.pyplot.plot(rolmean,color='red',label='RollingMean')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
std,"matplotlib.pyplot.plot(rolstd,color='black',label='RollingStd')",CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
alice_mask,numpy.array(Image.open('alice_mask.png'),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
waffle_chart,"numpy.zeros((height,width)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
waffle_chart,"numpy.zeros((height,width)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
values_cumsum,numpy.cumsum(df_dsn['Total']),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
values_cumsum,numpy.cumsum(values),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_tot,pandas.DataFrame(df_can[years].sum(axis=0),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df_can,"pandas.read_excel('https://s3-api.us-geo.objectstorage.softlayer.net/cf-courses-data/CognitiveClass/DV0101EN/labs/Data_Files/Canada.xlsx',
sheet_name='CanadabyCitizenship',
skiprows=range(20)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.gca(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.gca(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,matplotlib.pyplot.gca(),CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot)",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green')",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green',marker='+')",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green',marker='+')",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green',marker='+',scatter_kws={'s':200})",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green',marker='+',scatter_kws={'s':200})",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green',marker='+',scatter_kws={'s':200})",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ax,"seaborn.regplot(x='year',y='total',data=df_tot,color='green',marker='+',scatter_kws={'s':200})",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
y_,"numpy.argmax(y_test,1)",CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
true_count+,numpy.sum(predictions),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
imgplot,matplotlib.pyplot.imshow(image),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
imgplot,matplotlib.pyplot.imshow(image),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
tr_start,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
start,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
b_start_time,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
b_end_time,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
end,time.time(),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
statinfo,os.stat(filepath),CLUSTER_11,CLUSTER_0,CLUSTER_8,CLUSTER_3,CLUSTER_7
"fig,ax","matplotlib.pyplot.subplots(1,2)",CLUSTER_30,CLUSTER_4,CLUSTER_1,CLUSTER_0,CLUSTER_1
"fig,ax","matplotlib.pyplot.subplots(1,2)",CLUSTER_30,CLUSTER_4,CLUSTER_1,CLUSTER_0,CLUSTER_1
"fig,ax","matplotlib.pyplot.subplots(1,2)",CLUSTER_30,CLUSTER_4,CLUSTER_1,CLUSTER_0,CLUSTER_1
books,"pandas.read_csv('BX-Books.csv',sep=';',error_bad_lines=False,encoding=""latin-1"")",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ratings,"pandas.read_csv('BX-Book-Ratings.csv',sep=';',error_bad_lines=False,encoding=""latin-1"")",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
users,"pandas.read_csv('BX-Users.csv',sep=';',error_bad_lines=False,encoding=""latin-1"")",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
books.Year_Of_Publication,"pandas.to_numeric(books.Year_Of_Publication,errors='coerce')",CLUSTER_0,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,pandas.DataFrame(dict),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
df,pandas.DataFrame(filedict),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
df,pandas.DataFrame(filedict),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
obj,"pandas.Series([4,7,-5,3])",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
obj2,"pandas.Series([4,7,-5,3],index=['d','b','a','c'])",CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
df,pandas.read_csv(filename),CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
fifteenDaysMean,pandas.DataFrame(l),CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
data,pandas.read_csv(filename),CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
y,numpy.array(l),CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
x,"numpy.linspace(0,23,24)",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
xs,"numpy.linspace(0,23,1000)",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
"fig,ax",matplotlib.pyplot.subplots(),CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
spl,"scipy.interpolate.UnivariateSpline(x,y)",CLUSTER_5,CLUSTER_8,CLUSTER_7,CLUSTER_0,CLUSTER_0
df_feat,"pandas.DataFrame(scaled_features,columns=df.columns[:-1])",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,pandas.read_csv('Classified+Data'),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
scaler,sklearn.preprocessing.StandardScaler(),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_test,Y_train,Y_test","sklearn.model_selection.train_test_split(X,Y,test_size=0.3,random_state=101)",CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=1),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=i),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier(n_neighbors=31),CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
user_ids_by_interest,collections.defaultdict(list),CLUSTER_30,CLUSTER_5,CLUSTER_0,CLUSTER_0,CLUSTER_1
interests_by_user_id,collections.defaultdict(list),CLUSTER_30,CLUSTER_5,CLUSTER_0,CLUSTER_0,CLUSTER_1
salary_by_tenure,collections.defaultdict(list),CLUSTER_30,CLUSTER_5,CLUSTER_0,CLUSTER_0,CLUSTER_1
salary_by_tenure_bucket,collections.defaultdict(list),CLUSTER_30,CLUSTER_5,CLUSTER_0,CLUSTER_0,CLUSTER_1
image_binary,requests.get(url),CLUSTER_13,CLUSTER_5,CLUSTER_0,CLUSTER_0,CLUSTER_1
data,pandas.read_csv('creditcard.csv'),CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
count_classes,"pandas.value_counts(data['Class'],sort=True)",CLUSTER_28,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
image_id,random.choice(dataset_test.image_ids),CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
mask,"numpy.zeros((info['orig_height'],info['orig_width'],1)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
class_ids,"numpy.zeros((1,)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
mask,"numpy.zeros((info['orig_height'],info['orig_width'],count)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
class_ids,"numpy.zeros((count,)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
image,"numpy.stack((image,)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
image,"numpy.stack((image,)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
fig,"matplotlib.pyplot.figure(figsize=(10,30)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
image_df,"pandas.DataFrame(columns=['path','patientId'])",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
training_data_1,"pandas.DataFrame({'Images':training_imgs,'Target':training_labels_1})",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
test_set,pandas.DataFrame(),CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
cm_df,"pandas.DataFrame(columns=['patientId','y_true','y_pred'])",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
train_labels_df,pandas.read_csv(data_location),CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
temp_df,pandas.read_csv(data_location),CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
CM,"sklearn.metrics.confusion_matrix(y_true,y_pred)",CLUSTER_17,CLUSTER_0,CLUSTER_11,CLUSTER_8,CLUSTER_7
fdist_df,pandas.DataFrame(data=fdist.values(),CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df,"pandas.read_csv('/Users/p.szymo/Documents/flatiron/projects/mod5/poetry_genre_classifier/data/poetry_foundation_raw_rescrape.csv',index_col=0)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df['end_rhyme'],"numpy.where(df.end_rhyme_ratio>=0.25,1,0)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df_edit['num_lines'],"numpy.where(df_edit.num_lines>90,90,df_edit.num_lines)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df_edit['num_words'],"numpy.where(df_edit.num_words>700,700,df_edit.num_words)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df_edit['avg_len_line'],"numpy.where(df_edit.avg_len_line>12,12,df_edit.avg_len_line)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df_edit['num_end_rhymes'],"numpy.where(df_edit.num_end_rhymes>50,50,df_edit.num_end_rhymes)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df_edit['end_rhyme_ratio'],"numpy.where(df_edit.end_rhyme_ratio>50,50,df_edit.end_rhyme_ratio)",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
j,numpy.ceil(n_components/4),CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
df['sentiment_polarity'],"numpy.select(conditions,choices,'neutral')",CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
"locs,labels",matplotlib.pyplot.xticks(),CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
"locs,labels",matplotlib.pyplot.xticks(),CLUSTER_16,CLUSTER_2,CLUSTER_3,CLUSTER_14,CLUSTER_0
